TransactionID,CustomerID,ItemID,Quantity,TransactionType,RatePerGram,TotalAmount,TransactionDate,StaffID,BranchID
9145,646,84,5,Buy,61.17788042171478,5389.77,2024-12-14,4,4
9146,341,65,1,Buy,59.09482323463046,3162.75,2024-09-13,7,1
9147,759,90,4,Sell,59.50469701541463,7937.93,2025-02-02,41,3
9148,583,50,3,Buy,64.3873705454394,18912.5,2024-06-02,10,2
9149,606,75,5,Buy,50.81378766692799,12497.65,2024-10-09,45,2
9150,135,28,4,Buy,54.541182530056986,730.85,2024-05-28,29,2
9151,660,74,3,Sell,50.602642542471685,4309.83,2025-03-31,9,3
9152,444,64,4,Buy,63.607047731429475,20176.16,2025-02-18,6,2
9153,748,21,5,Sell,50.707406305247865,6802.4,2024-12-13,20,2
9154,874,93,4,Sell,69.10394002937042,18094.18,2024-07-20,12,1
9155,87,74,4,Buy,64.64032113340645,7340.55,2024-08-31,7,3
9156,163,39,4,Sell,50.00886664462799,6609.17,2024-09-16,4,5
9157,43,39,3,Buy,50.00774435582604,4956.77,2024-07-13,7,2
9158,868,59,5,Buy,61.7297112001245,28167.27,2024-07-18,16,4
9159,242,95,3,Buy,58.44179738607609,6008.4,2025-03-02,29,3
9160,27,96,5,Buy,63.04845186122084,13419.86,2024-05-30,19,3
9161,683,43,5,Sell,60.863148897019634,15818.33,2025-03-07,30,1
9162,757,44,1,Sell,55.576914305338924,4857.98,2024-09-30,22,4
9163,678,93,3,Buy,65.32020480616099,12827.58,2025-03-26,18,3
9164,285,20,4,Buy,60.900579181249825,20681.84,2024-05-29,23,1
9165,401,80,4,Sell,58.39641994076706,14678.52,2024-12-10,24,5
9166,726,16,5,Buy,54.33332550424128,19399.71,2024-04-29,30,5
9167,447,41,3,Buy,53.28045644901616,1834.98,2024-09-19,8,3
9168,254,21,1,Buy,55.063912766777264,1477.36,2024-04-04,4,5
9169,934,12,2,Sell,58.137106467837015,11268.13,2024-07-24,3,4
9170,540,53,1,Buy,51.145426652180774,3392.99,2024-05-09,21,3
9171,608,78,1,Buy,56.44630272497511,4550.14,2024-08-24,47,3
9172,143,74,5,Sell,56.4210727965803,8008.97,2024-08-04,28,5
9173,678,5,2,Buy,68.2778751617148,11758.82,2024-07-28,16,4
9174,81,77,1,Buy,55.59875586600295,3319.25,2024-07-29,50,1
9175,647,76,1,Buy,63.8192974675543,1624.84,2025-03-19,17,3
9176,691,15,2,Buy,68.21994372999735,9138.74,2024-05-07,23,3
9177,796,57,2,Buy,66.25314363180142,4682.77,2024-05-23,12,4
9178,633,57,5,Sell,66.27731035583534,11711.2,2024-12-21,16,3
9179,422,11,4,Buy,59.97878017125241,1715.39,2025-01-28,2,2
9180,352,36,4,Buy,61.321204546887614,12600.28,2024-06-25,10,2
9181,874,39,5,Buy,55.91361651478118,9236.93,2024-06-27,41,3
9182,204,6,1,Buy,55.21743194318806,3448.88,2024-11-17,14,3
9183,351,52,2,Buy,51.76628156495282,2108.96,2024-09-11,27,3
9184,810,91,5,Sell,57.49857069428718,28228.92,2025-01-18,30,5
9185,798,64,4,Buy,66.24481313180245,21012.85,2024-09-15,28,3
9186,183,1,1,Buy,51.44674171349538,4528.34,2024-05-04,6,2
9187,599,26,1,Buy,62.14639649637838,5142.61,2024-10-30,3,4
9188,574,58,5,Buy,64.29109925062615,28230.22,2024-08-24,29,2
9189,694,23,2,Buy,66.32828068615956,6769.46,2025-01-28,34,5
9190,472,47,1,Sell,53.002265492194425,1931.93,2024-09-20,49,1
9191,914,30,1,Sell,64.71823089687115,2684.51,2024-07-09,24,2
9192,833,29,3,Buy,69.16640099997879,10538.88,2024-07-16,46,2
9193,923,11,4,Buy,61.07790299179727,1746.83,2025-01-29,32,3
9194,636,75,5,Sell,55.97083490703266,13766.03,2024-11-11,6,2
9195,34,89,3,Buy,63.91685515998349,1323.08,2025-01-04,23,1
9196,988,49,3,Sell,51.52492187707197,3419.19,2024-12-14,1,4
9197,547,86,5,Buy,61.87670132132275,6101.04,2025-03-20,31,2
9198,674,96,1,Buy,57.83111876036769,2461.87,2025-01-31,19,5
9199,584,90,4,Sell,67.03953082679865,8943.07,2024-05-09,35,1
9200,276,18,5,Buy,56.19737491690267,12947.88,2024-12-03,30,5
9201,44,3,4,Buy,67.97389437876812,8333.6,2024-07-31,7,5
9202,738,94,3,Buy,60.906580177622835,18187.92,2024-06-13,6,3
9203,990,74,4,Sell,68.87606134644238,7821.57,2024-10-31,48,3
9204,128,59,1,Buy,55.1326344402202,5031.4,2025-03-23,27,5
9205,169,75,2,Sell,59.624746631601894,5865.88,2024-10-08,2,2
9206,229,6,4,Buy,68.9688528170826,17231.18,2025-01-07,40,1
9207,891,56,2,Sell,61.124644622557994,9689.48,2024-10-04,19,5
9208,7,30,5,Sell,54.561098184799945,11315.97,2024-11-19,48,2
9209,45,7,2,Buy,67.03211199729704,5723.2,2024-06-03,43,3
9210,214,85,3,Buy,58.108391270816696,10283.44,2024-05-25,44,2
9211,476,57,4,Buy,61.69271977869773,8720.88,2024-10-25,5,5
9212,523,77,1,Sell,62.65563790333613,3740.54,2024-06-12,18,4
9213,645,95,4,Buy,59.71879698911471,8186.25,2024-11-14,46,4
9214,438,48,1,Sell,53.93336839555749,4171.21,2024-08-11,6,4
9215,427,78,3,Buy,69.1678935239581,16726.87,2025-03-19,30,2
9216,763,51,1,Buy,65.34724561269783,3837.19,2024-07-15,23,2
9217,931,65,3,Buy,52.54397189533112,8436.46,2024-04-02,38,4
9218,708,35,1,Buy,58.303615854822624,1468.67,2025-02-21,12,3
9219,830,90,5,Buy,69.74244104678135,11629.55,2024-09-15,31,3
9220,592,74,2,Sell,60.30555230518587,3424.15,2024-07-20,46,2
9221,197,86,4,Buy,66.5533352247265,5249.73,2024-10-14,8,4
9222,387,11,4,Buy,51.25279432814155,1465.83,2024-08-17,46,4
9223,158,58,3,Buy,66.08756862836378,17411.43,2025-01-21,23,4
9224,562,23,5,Sell,65.13491843717854,16619.17,2025-03-18,16,3
9225,852,87,4,Sell,69.65530801594394,3585.86,2024-10-26,28,2
9226,316,37,1,Buy,53.46714375884854,1905.03,2025-01-23,8,2
9227,167,55,2,Buy,62.53917830773745,9983.75,2025-01-28,32,5
9228,122,2,3,Sell,51.73001484182238,9640.41,2025-03-11,31,2
9229,874,88,5,Sell,64.37950555792173,3148.16,2024-08-14,9,4
9230,429,18,2,Sell,61.98284801720047,5712.34,2024-05-20,15,4
9231,468,56,3,Buy,55.090007227216105,13099.3,2024-11-21,1,3
9232,16,36,5,Sell,52.96460496279276,13603.96,2024-09-05,39,4
9233,292,85,2,Sell,57.16361861291908,6744.16,2024-08-04,27,4
9234,547,37,5,Buy,57.96945047575726,10327.26,2024-10-14,42,5
9235,150,76,1,Sell,58.932144213147815,1500.41,2024-06-20,24,2
9236,488,4,3,Buy,68.77843927646417,12933.1,2024-05-18,25,5
9237,180,51,5,Sell,68.31800824359622,20058.17,2024-11-14,41,4
9238,223,12,5,Buy,67.425775837852,32671.16,2025-02-27,8,3
9239,755,6,2,Sell,54.04094001144103,6750.79,2025-01-08,20,4
9240,590,53,2,Sell,58.263557243708405,7730.41,2024-12-27,17,3
9241,489,76,3,Sell,61.614771243773575,4706.14,2024-04-02,4,1
9242,744,25,4,Sell,56.96810897008269,4486.81,2024-07-06,21,4
9243,261,8,1,Buy,55.25283036035916,1684.11,2024-10-13,28,2
9244,587,89,5,Sell,50.39436657411447,1738.61,2024-09-13,4,4
9245,181,42,2,Sell,67.18159823261108,968.76,2024-11-27,8,5
9246,679,97,3,Buy,54.33398753984982,5445.9,2024-04-26,15,4
9247,276,13,5,Buy,64.22446465178263,8631.77,2024-07-17,32,3
9248,862,51,2,Sell,62.08300957289168,7291.03,2024-07-26,14,3
9249,372,58,5,Sell,60.62546430119191,26620.64,2024-10-14,2,3
9250,334,28,5,Sell,66.79235297032412,1118.77,2025-03-22,13,2
9251,43,37,2,Sell,50.471625285265795,3596.61,2025-01-17,31,1
9252,966,29,4,Sell,69.05849106272208,14029.92,2025-01-27,29,4
9253,641,25,1,Sell,61.03062378422119,1201.69,2025-02-04,26,4
9254,472,40,3,Buy,63.15537407655122,10672.63,2024-04-02,39,2
9255,358,68,4,Sell,54.222364087376945,11683.84,2024-12-30,41,4
9256,243,65,3,Buy,53.51865843796028,8592.96,2025-02-21,47,2
9257,62,100,5,Buy,65.35587143120001,14401.17,2024-04-23,44,2
9258,732,34,4,Buy,66.88592123885603,10209.47,2024-08-26,21,3
9259,318,87,2,Buy,62.83777721160472,1617.44,2024-05-19,39,2
9260,240,41,4,Sell,58.45999882604412,2684.48,2024-06-28,27,3
9261,845,60,5,Sell,69.15989656847717,7631.79,2025-03-25,35,4
9262,514,3,1,Buy,67.45085537579172,2067.37,2024-12-05,24,2
9263,653,88,2,Sell,66.93849087404394,1309.32,2025-03-30,15,5
9264,634,33,3,Buy,54.36599428602662,471.35,2024-08-12,44,3
9265,699,28,5,Sell,66.46528307486378,1113.29,2024-05-16,34,3
9266,957,62,3,Sell,64.36876501226754,6843.69,2024-04-17,23,4
9267,693,42,2,Buy,54.997891720601295,793.07,2024-10-01,28,1
9268,149,72,4,Buy,50.49206617145289,1433.97,2024-04-15,16,5
9269,166,24,5,Buy,61.70302167092986,9594.82,2024-07-16,43,1
9270,733,80,1,Sell,52.60867538565982,3305.93,2025-02-02,48,5
9271,289,99,4,Buy,62.85455874505635,17926.12,2024-05-10,39,5
9272,484,17,1,Buy,65.14363869675569,284.03,2025-01-17,45,5
9273,562,37,1,Sell,66.06261502366773,2353.81,2025-03-12,34,4
9274,335,58,3,Buy,61.27215892552745,16142.76,2024-11-05,3,2
9275,534,41,5,Sell,61.28908440324494,3517.99,2024-12-24,49,3
9276,957,46,2,Buy,51.26348460400686,6903.14,2024-04-01,12,2
9277,269,11,4,Sell,55.03961909914313,1574.13,2024-08-26,27,3
9278,354,7,2,Sell,55.14132451377855,4707.97,2024-08-20,2,3
9279,68,41,2,Buy,64.8798734162788,1489.64,2024-04-16,46,1
9280,223,26,3,Buy,56.34415394942442,13987.44,2025-02-09,8,1
9281,316,76,2,Buy,68.35636177428538,3480.71,2025-01-23,37,4
9282,602,13,5,Buy,69.66575118495369,9363.08,2024-11-04,35,3
9283,8,17,4,Sell,53.58778513545361,934.57,2024-11-11,44,1
9284,500,95,2,Buy,63.84326484280648,4375.82,2024-07-28,36,1
9285,324,97,2,Sell,59.522577119558655,3977.3,2025-03-23,34,5
9286,636,27,5,Buy,50.95232104922128,14113.79,2024-09-21,28,3
9287,3,20,5,Sell,56.10662508675006,23817.26,2024-09-15,5,4
9288,201,30,5,Sell,63.58575956288828,13187.69,2024-08-18,38,5
9289,742,29,1,Sell,61.71574905442663,3134.54,2024-09-10,37,3
9290,884,73,4,Sell,65.45499392513443,18227.91,2024-07-16,50,4
9291,955,69,4,Buy,53.31584332533494,13023.99,2024-08-18,21,3
9292,352,33,4,Buy,54.335739413669856,628.12,2024-09-28,3,5
9293,636,95,3,Buy,68.56768676610005,7049.44,2024-06-02,32,1
9294,983,37,1,Buy,53.01897016471169,1889.07,2025-02-16,5,4
9295,333,87,3,Buy,68.21103415744818,2633.63,2024-09-23,33,5
9296,851,14,4,Buy,69.67942903160792,24619.14,2024-04-08,2,4
9297,569,36,5,Sell,66.75690375260224,17146.51,2024-05-08,42,5
9298,968,17,5,Buy,63.20820023717701,1377.94,2024-08-05,21,4
9299,851,75,5,Sell,62.9491914394208,15482.35,2025-02-09,41,1
9300,5,32,2,Sell,66.10045508739307,10761.15,2024-06-04,47,2
9301,699,97,2,Sell,66.36066346336978,4434.22,2025-02-17,31,3
9302,675,47,1,Sell,60.47928324005049,2204.47,2024-11-03,24,3
9303,441,9,2,Sell,56.02237330718626,6547.89,2025-03-07,29,1
9304,91,17,4,Sell,57.29809549827871,999.28,2024-08-29,22,3
9305,215,5,5,Buy,50.47957675298839,21733.98,2024-09-29,46,4
9306,125,59,4,Buy,59.36206044968816,21669.53,2025-02-26,48,1
9307,226,89,1,Buy,57.771960534710665,398.63,2024-07-30,32,4
9308,833,22,4,Buy,52.472754521932245,6258.95,2024-08-30,23,3
9309,240,30,5,Sell,54.40478595825602,11283.55,2025-01-27,36,3
9310,574,100,5,Sell,57.614934063494346,12695.45,2025-03-08,27,5
9311,960,69,5,Buy,62.575604238461665,19107.46,2024-12-04,41,2
9312,999,47,3,Buy,68.06962678723602,7443.41,2024-07-22,29,4
9313,745,50,3,Buy,60.764644999751035,17848.4,2025-02-28,14,4
9314,357,100,5,Sell,67.71986753813454,14922.07,2024-07-08,19,3
9315,113,14,3,Buy,63.033081746031726,16703.14,2024-11-27,39,3
9316,180,20,5,Sell,56.309141459980395,23903.23,2025-01-27,20,3
9317,124,45,2,Buy,67.06882582668798,10871.86,2025-01-30,7,1
9318,307,5,5,Sell,55.109104486254935,23727.22,2024-10-06,22,2
9319,469,63,5,Buy,58.007544606607766,27069.22,2025-03-20,14,2
9320,354,14,3,Buy,68.69354975470917,18203.1,2025-02-24,14,4
9321,441,66,2,Sell,55.331217971164506,2685.78,2024-09-29,45,3
9322,468,17,4,Buy,62.42000135503356,1088.6,2024-09-06,41,2
9323,273,16,1,Sell,64.68760637302363,4619.34,2024-05-23,29,5
9324,855,79,4,Sell,53.15454491563723,5710.92,2024-06-29,8,2
9325,492,34,4,Buy,55.42278380552211,8459.73,2024-12-06,43,4
9326,785,65,4,Buy,69.90911954352946,14966.14,2024-10-04,38,4
9327,285,99,2,Buy,58.64722136014551,8363.09,2024-09-25,30,4
9328,477,33,1,Buy,67.8997552231723,196.23,2024-04-24,5,2
9329,538,86,5,Sell,56.57821537834698,5578.61,2024-06-23,16,3
9330,653,83,3,Buy,53.103004071272764,10315.26,2024-05-26,2,3
9331,107,48,2,Buy,62.24372457780625,9627.86,2024-10-25,30,4
9332,975,82,3,Sell,67.5022268624219,10319.74,2024-07-02,23,4
9333,869,45,5,Buy,56.567521551805996,22923.99,2024-06-06,30,4
9334,637,98,5,Sell,66.0603907517064,8568.03,2024-12-29,42,3
9335,19,72,2,Sell,67.3591320557918,956.5,2024-09-08,2,4
9336,860,72,4,Sell,54.533482441136215,1548.75,2024-04-05,5,4
9337,133,28,1,Sell,64.11732150682984,214.79,2024-04-25,22,3
9338,731,16,2,Sell,57.261813871879966,8178.13,2024-04-02,1,2
9339,578,48,4,Buy,57.75571668530772,17867.31,2024-12-04,3,5
9340,582,12,4,Buy,63.21775169963158,24505.73,2025-01-30,32,4
9341,158,65,5,Sell,61.34438927369684,16415.76,2024-06-04,19,1
9342,832,11,5,Sell,69.28149220856578,2476.81,2024-07-11,2,1
9343,775,4,1,Buy,51.20006398877577,3209.22,2024-10-07,36,5
9344,495,32,3,Buy,56.89484078049528,13893.72,2024-05-31,21,1
9345,723,93,1,Buy,64.6829403894054,4234.15,2024-06-16,27,2
9346,204,89,1,Buy,65.13222501587856,449.41,2024-05-19,23,3
9347,642,97,3,Sell,69.97080185922344,7013.17,2024-04-06,43,1
9348,886,53,3,Sell,59.64790483961151,11871.13,2025-03-19,4,3
9349,304,17,4,Sell,59.99655719406837,1046.34,2024-04-19,16,4
9350,32,20,4,Buy,51.16234073552328,17374.73,2024-07-27,42,3
9351,283,38,2,Sell,52.27654291119341,4369.27,2024-05-20,35,1
9352,774,39,1,Sell,56.98753847093019,1882.87,2024-04-09,5,3
9353,913,31,4,Buy,50.96268372665695,10993.67,2024-10-01,23,1
9354,934,57,3,Sell,69.33166576049229,7350.54,2025-01-05,29,3
9355,381,72,1,Sell,52.16695367466983,370.39,2025-02-18,40,4
9356,291,10,2,Buy,68.2498957332363,7620.78,2024-11-12,15,1
9357,435,24,5,Sell,63.33694152827988,9848.89,2024-05-12,43,1
9358,429,54,1,Sell,53.75117868217545,4779.02,2025-01-03,7,5
9359,535,84,4,Sell,57.77201230605706,4071.77,2025-03-31,50,2
9360,926,31,5,Sell,60.74140325695436,16378.92,2024-07-16,47,2
9361,497,80,5,Sell,52.649713055369126,16542.54,2025-01-13,5,4
9362,233,2,2,Sell,57.2664152382989,7114.78,2025-01-07,20,1
9363,12,94,4,Buy,59.04884638361882,23510.89,2024-06-04,6,2
9364,93,77,1,Sell,56.247342782438956,3357.97,2024-05-19,32,2
9365,524,11,4,Buy,63.46135850793397,1814.99,2024-09-18,25,2
9366,738,99,5,Buy,62.70849735087661,22355.58,2024-09-18,41,3
9367,983,96,3,Buy,54.59340195058442,6972.12,2024-10-31,20,5
9368,722,41,4,Buy,52.40827169901345,2406.59,2024-12-22,25,5
9369,352,72,4,Buy,55.08197830998296,1564.33,2025-02-09,26,3
9370,784,2,3,Buy,56.57214125095175,10542.78,2025-03-06,20,2
9371,376,84,3,Sell,60.04815471761643,3174.15,2024-08-25,42,3
9372,980,39,4,Buy,59.5588215697934,7871.29,2024-04-13,46,3
9373,622,42,2,Sell,51.90915312948862,748.53,2024-04-27,31,3
9374,538,68,2,Buy,63.80468465850196,6874.32,2024-12-31,4,4
9375,123,29,5,Sell,63.21463333913769,16053.36,2025-04-01,28,5
9376,247,12,2,Buy,58.530822410310606,11344.44,2024-07-15,38,4
9377,175,9,5,Buy,68.9558248641734,20148.89,2024-06-06,13,4
9378,786,25,1,Buy,65.44707075047586,1288.65,2024-09-06,25,2
9379,461,86,2,Buy,52.6032671604115,2074.67,2024-09-23,40,3
9380,95,10,2,Buy,67.51084913433623,7538.26,2024-10-12,16,2
9381,92,99,2,Buy,66.19116512005016,9438.86,2025-03-22,21,1
9382,39,11,5,Buy,65.86328547908437,2354.61,2024-04-23,47,2
9383,95,90,1,Sell,65.752995726215,2192.86,2024-08-03,32,2
9384,458,17,4,Sell,69.93486324255441,1219.66,2024-08-18,11,3
9385,212,66,3,Buy,59.155842532942295,4307.14,2024-05-25,33,1
9386,873,30,4,Buy,56.88169553827679,9437.81,2024-04-22,17,4
9387,900,85,5,Sell,68.88238973700481,20316.86,2024-05-01,31,3
9388,291,60,1,Sell,67.00783875415127,1478.86,2024-07-04,2,4
9389,302,59,5,Sell,63.11248691416972,28798.23,2025-03-19,47,4
9390,527,51,3,Sell,67.65142925189194,11917.48,2024-07-18,11,3
9391,872,44,2,Sell,64.58942278489305,11291.52,2024-09-13,40,1
9392,525,47,2,Sell,53.951871542851414,3933.09,2024-04-19,10,1
9393,263,2,3,Sell,65.678855324614,12239.91,2024-08-29,21,4
9394,284,21,3,Buy,50.31818289611996,4050.11,2025-03-08,3,5
9395,114,84,3,Sell,61.26137705243907,3238.28,2024-10-04,45,3
9396,964,57,1,Buy,54.02303652174744,1909.17,2025-03-25,20,3
9397,372,60,1,Sell,52.683706250901665,1162.73,2024-10-09,31,2
9398,447,4,4,Sell,67.45924203101447,16913.38,2024-08-24,13,4
9399,835,48,3,Sell,63.69484013728624,14778.48,2024-12-02,22,1
9400,163,19,4,Sell,66.63241178391023,9872.26,2025-02-27,30,1
9401,823,27,2,Sell,67.80962936375929,7513.31,2024-07-23,3,1
9402,952,41,3,Sell,52.65095749430843,1813.3,2024-09-07,21,1
9403,236,73,1,Buy,60.05358753165173,4180.93,2025-01-07,30,1
9404,823,35,4,Sell,57.29468927310769,5773.01,2024-08-02,28,5
9405,627,39,2,Sell,68.12143482303115,4501.46,2024-04-14,20,2
9406,163,58,1,Sell,56.16450802397342,4932.37,2024-09-03,19,4
9407,977,76,2,Sell,64.03236741568506,3260.53,2024-10-04,17,5
9408,780,99,4,Sell,62.31916094599627,17773.42,2024-04-20,11,5
9409,781,77,1,Sell,57.600439462253206,3438.75,2024-10-05,36,1
9410,667,98,5,Buy,56.350562105480925,7308.67,2025-03-19,36,1
9411,892,51,5,Buy,69.92781023016451,20530.81,2024-06-05,14,2
9412,530,52,3,Buy,65.08138674042827,3977.12,2024-09-13,50,4
9413,51,16,4,Sell,65.87935143083675,18817.78,2024-06-28,31,2
9414,928,7,4,Sell,64.64500955657604,11038.78,2024-06-04,14,2
9415,989,40,4,Buy,57.14717946507495,12876.4,2024-11-25,44,1
9416,592,70,5,Sell,50.9613873288768,21113.3,2024-04-25,1,5
9417,120,46,1,Buy,58.09615318195748,3911.61,2025-02-04,22,1
9418,616,67,2,Buy,69.3424146176315,3625.22,2024-09-07,5,4
9419,93,91,5,Buy,54.36418678044488,26690.1,2024-08-22,29,4
9420,931,93,5,Buy,56.88266206143622,18617.7,2024-06-02,25,5
9421,183,94,1,Sell,63.312041497508815,6302.08,2025-03-22,20,4
9422,978,56,5,Sell,59.680537167721326,23651.4,2024-06-20,13,2
9423,563,26,4,Buy,62.062388545649476,20542.65,2024-07-11,30,1
9424,210,90,1,Sell,65.63367479130454,2188.88,2025-01-08,21,2
9425,850,95,3,Buy,64.45767484074406,6626.89,2024-11-03,5,1
9426,96,3,5,Sell,55.82094463994471,8554.56,2024-08-14,12,5
9427,481,24,3,Sell,52.403520262357546,4889.25,2024-07-25,49,5
9428,434,27,2,Buy,60.48297695755364,6701.51,2024-05-25,13,2
9429,298,91,1,Sell,63.87945754429959,6272.32,2024-08-08,17,1
9430,618,43,5,Buy,65.20815599761083,16947.6,2024-07-02,42,3
9431,309,43,3,Buy,53.41290317298145,8329.21,2024-05-09,33,2
9432,946,82,2,Sell,53.84845630858438,5488.23,2024-05-09,28,2
9433,935,74,4,Buy,66.99528618211235,7607.98,2024-07-26,18,4
9434,561,16,5,Sell,51.979586971556465,18559.31,2024-08-29,17,2
9435,884,56,2,Buy,64.56661633889524,10235.1,2024-11-29,47,1
9436,684,29,4,Buy,60.9406228181396,12380.7,2025-03-26,10,5
9437,237,91,2,Sell,64.39575775115506,12646.04,2024-11-28,30,5
9438,377,79,5,Buy,53.277218443286195,7155.13,2024-07-08,9,2
9439,215,58,1,Sell,61.79165765134083,5426.54,2024-05-11,34,1
9440,278,39,3,Sell,52.16172019234814,5170.27,2025-03-28,12,2
9441,188,26,3,Sell,67.40949260830658,16734.41,2024-06-17,46,3
9442,100,88,1,Buy,51.910741116964935,507.69,2024-07-20,36,3
9443,498,5,1,Sell,67.82801895959301,5840.67,2024-07-19,31,4
9444,766,25,2,Sell,69.32773105189573,2730.13,2024-10-12,15,3
9445,52,91,1,Sell,53.8061193512886,5283.22,2025-03-11,2,2
9446,393,47,4,Buy,67.27645802990217,9808.91,2025-01-13,20,1
9447,973,97,5,Sell,67.58087305833396,11289.38,2024-11-15,42,1
9448,957,62,4,Buy,65.05926404615121,9222.8,2024-10-16,41,2
9449,384,36,4,Sell,57.50684855758934,11816.51,2024-11-05,13,4
9450,449,94,2,Buy,52.929061904775466,10537.12,2024-05-07,5,4
9451,397,52,5,Sell,52.03139755294169,5299.4,2025-03-29,10,5
9452,885,18,1,Sell,65.18451679746897,3003.7,2024-11-20,9,3
9453,429,84,3,Sell,63.002530317986434,3330.31,2025-01-23,46,5
9454,140,3,4,Sell,63.43455351692419,7777.08,2025-03-18,40,3
9455,675,55,1,Sell,57.68192308082167,4604.17,2024-05-16,50,2
9456,11,91,1,Buy,50.0262841488094,4912.08,2024-12-27,45,3
9457,797,8,4,Buy,60.082133154668085,7325.21,2024-12-02,28,2
9458,25,43,5,Sell,52.02450314668082,13521.17,2024-04-02,27,3
9459,716,47,2,Buy,51.71767113501252,3770.22,2024-10-06,27,4
9460,540,22,3,Sell,58.32858987030106,5218.08,2024-09-23,25,5
9461,476,84,1,Sell,60.07115259577189,1058.45,2024-08-11,16,4
9462,730,68,1,Sell,56.26761144958003,3031.14,2024-08-21,33,1
9463,800,40,4,Buy,64.7186843143742,14582.41,2024-12-28,46,3
9464,454,6,2,Sell,61.9415692208732,7737.74,2024-05-09,10,4
9465,902,86,5,Buy,52.67488950187312,5193.74,2024-07-21,15,2
9466,724,77,1,Sell,53.09996031194535,3170.07,2024-05-01,3,1
9467,119,38,2,Sell,51.89610041951294,4337.48,2025-01-23,27,2
9468,233,56,5,Sell,67.1043501269714,26593.45,2024-12-17,27,3
9469,178,44,1,Buy,59.30181744648901,5183.57,2024-10-20,33,5
9470,727,3,1,Sell,58.98849198895018,1808.0,2024-07-03,37,5
9471,341,66,1,Buy,60.03250959128826,1456.99,2024-11-15,30,3
9472,144,57,1,Buy,64.84724488631632,2291.7,2025-02-01,2,4
9473,820,97,2,Buy,60.8136305463496,4063.57,2024-09-23,18,3
9474,989,51,4,Sell,56.35270587878043,13236.12,2024-06-23,2,1
9475,495,22,3,Buy,69.08891781469043,6180.69,2024-10-13,20,2
9476,394,57,5,Sell,64.26633512794906,11355.86,2025-01-20,39,4
9477,797,88,3,Buy,65.21364752349649,1913.37,2024-09-19,5,2
9478,873,48,3,Sell,60.80024257253403,14106.87,2024-04-07,10,3
9479,956,47,4,Sell,64.16839009657443,9355.75,2024-10-14,37,1
9480,948,26,1,Sell,66.14908441984903,5473.84,2024-07-01,37,4
9481,85,25,3,Sell,68.3170920714555,4035.49,2024-12-24,40,5
9482,428,89,4,Buy,56.67792736242887,1564.31,2025-03-23,12,1
9483,938,71,2,Buy,61.41619441930169,311.99,2024-08-31,28,1
9484,498,41,3,Buy,61.004850437334454,2101.01,2024-06-22,41,4
9485,779,49,4,Buy,63.98567937552191,5661.45,2024-11-06,39,1
9486,825,97,5,Sell,66.51819906237832,11111.87,2024-10-14,50,3
9487,802,67,2,Sell,57.04657898843791,2982.4,2024-12-25,25,2
9488,202,20,4,Sell,54.43596100841975,18486.45,2025-02-02,23,4
9489,901,94,3,Buy,69.03481610484177,20615.18,2024-12-09,48,4
9490,279,87,3,Sell,55.07649325263873,2126.5,2025-03-08,3,3
9491,26,78,2,Sell,57.79999963915086,9318.52,2025-03-12,48,5
9492,634,67,2,Sell,54.00163147949488,2823.21,2024-06-14,4,5
9493,986,71,2,Buy,50.408343444201655,256.07,2024-10-01,11,4
9494,231,62,2,Sell,58.79147136002546,4167.14,2024-07-14,8,2
9495,922,75,5,Sell,60.64455538955961,14915.53,2024-10-01,11,2
9496,827,19,2,Sell,59.442980095827515,4403.54,2024-04-28,12,2
9497,197,99,4,Buy,51.608816076468464,14718.83,2024-08-25,16,2
9498,573,46,1,Sell,60.06033708598979,4043.86,2024-07-10,18,4
9499,896,72,1,Sell,63.97676960536531,454.24,2024-10-02,3,3
9500,847,75,4,Sell,53.74801317317704,10575.46,2024-05-21,33,5
9501,393,43,5,Sell,68.53455842859343,17812.13,2024-07-14,29,5
9502,484,78,2,Sell,57.66180826657463,9296.24,2024-06-04,25,4
9503,801,24,2,Buy,69.92578152618589,4349.38,2024-06-27,24,5
9504,580,4,4,Buy,66.99690574830532,16797.46,2024-05-04,43,5
9505,323,46,1,Sell,62.17201618834376,4186.04,2024-09-04,38,5
9506,602,78,4,Buy,62.5195700084253,20158.81,2025-02-25,43,2
9507,763,14,4,Buy,62.64921865952623,22135.22,2024-11-28,42,4
9508,235,72,4,Sell,53.778524718382386,1527.31,2025-01-08,31,5
9509,578,18,3,Sell,50.54079611390469,6986.76,2024-11-13,41,3
9510,208,9,4,Buy,53.80285335902929,12576.96,2024-04-19,43,4
9511,420,6,1,Buy,51.237185842968856,3200.27,2024-07-01,3,4
9512,269,83,4,Sell,57.89234080216157,14994.12,2024-06-07,14,2
9513,949,23,4,Sell,59.01935229470491,12047.03,2025-02-05,26,3
9514,545,34,1,Buy,61.425535125497206,2344.0,2024-12-18,11,3
9515,22,57,1,Sell,54.55209617189416,1927.87,2025-03-03,2,1
9516,644,97,1,Buy,63.41583510723433,2118.72,2024-04-07,49,5
9517,12,77,5,Sell,63.43669122837086,18935.85,2024-06-11,28,4
9518,909,44,1,Sell,64.1172743767701,5604.49,2024-09-23,36,2
9519,788,67,5,Buy,65.11122041125624,8510.04,2024-05-05,31,2
9520,497,37,5,Sell,53.398232986506784,9512.9,2025-02-07,20,2
9521,70,91,3,Sell,64.2153071224964,18915.9,2024-11-27,23,4
